RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Trunk_Cost,Transit_Cost,Dist_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
22,天津市,2263057.353447657,17918461.315666657,703423.9618428772,14735502.51907065,2479534.8347531287,945046.2136699819,6414570.259326604,0.0,3799581.440191086,1540466.0883196243,25454.643886216683,21108785.778839372,29077659.22885433,1683.7699999999998,2130.5099999999998,9.0,7.0,0.893632998457281,1.3775145351090445
760,中山市,1783130.071109551,31292799.599750496,1593910.7052440827,24621202.520545106,5077686.373961306,725698.8423210792,14855494.418362489,0.0,7391534.151120232,2996753.163391716,49518.31472787496,41064078.61733462,54265527.0115543,5319.209999999999,1260.1999999999998,19.0,9.0,0.7797203668063167,1.3214841009155598
851,贵阳市,137762.19007149484,5551.092557977027,854.3661246635365,3061.8475078299048,1634.8789254835858,249335.50615905857,383384.5218421937,0.0,198705.9261824851,80561.43700314172,1331.196256396506,1103921.8121249173,836977.0467417144,1218.19,928.1600000000001,1.0,3.0,0.23089189462287138,0.7581850793677442
595,泉州市,537637.5622428923,4699386.303849349,216982.53456570773,3804956.283032727,677447.4862509139,237917.7393094488,1887007.0742799148,0.0,1066935.9124386935,432568.32822078024,7147.754069242101,5927421.73577052,7891247.029877406,1068.08,1028.83,6.0,6.0,0.8329598033093195,1.3313118893254527
572,湖州市,2649602.5796396392,32151545.471352052,1649553.8490987632,25697544.59801655,4804447.024236738,1462400.4139749487,14900716.30575653,0.0,8425039.611332249,3415767.7676607887,56442.10721877473,46805775.6185125,56939701.80241578,2017.68,3476.1600000000003,10.0,16.0,0.7181580785947302,1.2165101646108636
311,石家庄市,607153.03772382,3353511.625870615,306252.2300993467,2384278.2902343175,662981.1055369503,305038.6970799977,1901710.0813494977,0.0,1126451.5061182575,456697.76332639204,7546.468576783722,6258063.922879208,6686711.910418368,9856.61,1840.5799999999997,20.0,5.0,0.5846137668193373,1.0684953034711009
29,西安市/咸阳市,146475.54429101865,6865.226523073259,1454.6155819500834,2947.984846301517,2462.626094821658,441799.99992960924,292192.04994329216,0.0,181729.68995667246,73678.75357476591,1217.4668747637177,1009609.3886481804,922586.9663526472,3440.16,4859.165,3.0,5.0,0.4443948634960935,0.9138058507834875
371,郑州市,486965.78123320924,2638436.160933518,175075.79652286274,1890172.4233421604,573187.9410684945,183356.23260139048,1580576.5644755224,0.0,983044.1624632339,398556.0566163361,6585.735685314677,5461356.458129078,5385413.120473664,2441.3599999999997,176.28,12.0,2.0,0.5166834311528501,0.986094418440244
24,沈阳市/铁岭市/抚顺市,879235.9687761168,5342446.95115123,415544.07057592255,4184116.3117103623,742786.5688649457,252087.5932283983,1742363.2911347654,0.0,1204075.4274505428,488168.8662194427,8066.496718216507,6689307.930280799,8540973.262964936,21926.139999999996,1334.6166666999998,38.0,3.0,0.8363398131299339,1.2768097016885884
711,鄂州市,5732477.230159233,51618801.611456335,8039086.6676345635,35622539.645242095,7957175.298579681,554418.3211097162,13123484.580425302,0.0,10882918.885779504,4412266.916598423,72908.24766902944,60460660.47655279,76179623.39877085,246527.77000000008,2901.7899999999995,200.0,6.0,0.8629283822130808,1.2599866226786263
771,南宁市/崇左市,208037.40798835302,792583.4007562087,57124.70121093363,535556.7712705998,199901.92827467533,74078.26625130614,661298.2025738753,0.0,342746.94031425234,138960.0530322788,2296.1743144926227,1904149.668412513,1870706.8098956426,2150.12,25.0,6.0,1.0,0.45514366931568434,0.9824368540605573
