RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Trunk_Cost,Transit_Cost,Dist_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
769,东莞市,1915714.1725444186,44136760.05167917,10264792.702435996,27770320.14705417,6101647.202189004,1051005.9891246818,14410042.003541378,0.0,9808517.270617379,3579004.588513621,40027.89445428161,49042586.35308692,69406325.31496261,43607.63999999999,3337.9300000000003,47.0,13.0,0.9213985109894101,1.4152256329889488
572,湖州市,4763226.492378928,85396297.53552893,24303433.07558379,51392068.636981495,9700795.822963642,2234506.193531145,18130644.7547298,0.0,15145807.973019704,6140572.041920604,68676.68467700682,84143377.62788725,120907256.45680958,207006.55000000002,7972.299999999999,126.0,22.0,1.0414462337915111,1.4369194565911727
711,鄂州市,6125621.408340127,69650505.71151568,27954212.259338174,34319490.410783015,7376803.041394491,4946946.231723829,9491669.032736922,0.0,11629290.13677186,4714868.563529463,52731.49462631623,64607167.42651035,95718411.1127483,160790.66,33892.740000000005,151.0,28.0,1.15463121066394,1.4815447716637091
