RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME,TYPE,Vehicle
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,86,4372.54652070073,98.66526,27.741779,NuJiangZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,88,28576.68872628788,100.22549,26.87721,LiJiang,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,692,80824.31030583568,98.578363,24.436694,DeHongZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,812,29310.18019426918,101.716007,26.580446,PanZhiHua,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,813,42195.600031852235,104.773447,29.352765,ZiGong,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,816,118766.41707851535,104.741722,31.46402,MianYang,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,817,83233.97580734649,106.082974,30.795281,NanChong,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,818,63718.94751392968,107.502262,31.209484,DaZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,825,41807.03912348169,105.571331,30.513311,SuiNing,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,826,39193.37227860558,106.633369,30.456398,GuangAn,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,827,30223.69481966278,106.753669,31.858809,BaZhong,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,830,72895.08371890752,105.443348,28.889138,LuZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,831,67718.50084167715,104.630825,28.760189,YiBin,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,832,41294.773109589114,104.641917,30.122211,NeiJiang,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,833,59845.781049222605,103.761263,29.582024,LeShan,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,834,35982.32607800332,102.258746,27.886762,XiChang,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,835,30400.79400919221,103.001033,29.987722,YaAn,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,836,7680.289628309124,101.963815,30.050663,GanZiZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,837,10508.822725699698,102.221374,31.899792,ABaZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,838,83229.21791867257,104.398651,31.127991,DeYang,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,839,33525.14090506962,105.829757,32.433668,GuangYuan,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,857,47976.59921307994,105.28501,27.301693,BiJie,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,858,38067.68697551259,104.846743,26.584643,LiuPanShui,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,870,25984.18808221407,103.717216,27.336999,ZhaoTong,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,871,984589.3087431266,102.712251,25.040609,KunMing,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,872,49639.032722257216,100.225668,25.589449,DaLiZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,874,44691.82671703433,103.797851,25.501557,QuJing,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,875,26926.647104033334,99.167133,25.111802,BaoShan,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,877,35614.70742958134,102.543907,24.350461,YuXi,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,878,21401.920210651875,101.546046,25.041988,ChuXiongZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,883,18329.071486248784,100.08697,23.886567,LinCang,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,887,6362.888327232572,99.706463,27.826853,DiQingZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,891,23430.275640173277,91.132212,29.660361,LaSa,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,892,1530.4541901125356,88.885148,29.267519,RiKaZe,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,893,640.2003537914612,91.766529,29.236023,ShanNan,Normal,
