RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Trunk_Cost,Transit_Cost,Dist_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
769,东莞市,1809108.9234638885,34221640.691960536,1866849.9836634938,26667465.70348063,5687325.004816412,1087356.0457320476,15753140.540895894,0.0,9262695.017104449,3379840.9131141226,43758.72372471082,46313475.085522264,60324832.29569293,15978.260000000002,3781.1700000000005,36.0,14.0,0.7623914351598783,1.3025330572645941
22,天津市,3823318.3948642537,33233406.36860542,2335502.9096835265,26251736.77156923,4646166.687352667,1622721.5413389227,8491139.516327966,0.0,6419196.398596004,2602537.8115867623,33694.99808066653,35662202.21442224,49766463.82486831,105850.58000000005,9104.93,76.0,14.0,0.9773969565975958,1.3954960920708965
27,武汉市,1143204.8169248553,5899865.664625136,652752.0528712501,4122801.0917197578,1124312.5200341288,799404.2034655935,3343401.2468666816,0.0,2123158.7738500154,860793.2591305992,11144.67082288894,11795326.521388978,12165829.888807429,15625.039999999999,2862.46,32.0,6.0,0.5679596792799804,1.03141103103391
28,成都市/资阳市/眉山市,2023626.767401313,6402751.056059082,639794.1756016895,4595297.915608227,1167658.9648491659,531322.871743271,2605735.868509002,0.0,1880362.9771089253,762356.445193697,9870.211623140158,10446460.983938478,11420172.77342028,43015.52000000001,3776.1366671000005,49.0,5.0,0.6637725387060317,1.0932097282494897
572,湖州市,4918502.407672772,63335733.95432089,5864276.232960573,47660461.4007305,9810996.320629818,1869923.545398652,21672689.116791543,0.0,15639544.560947707,6340747.89871906,82093.51938178616,86886358.67193174,102517891.1774588,61509.950000000004,6927.41,93.0,21.0,0.750470597414781,1.179907786958239
24,沈阳市/铁岭市/抚顺市,879235.9687761168,5342446.95115123,415544.07057592255,4184116.3117103623,742786.5688649457,252087.5932283983,1365187.2300981903,0.0,1204075.4274505428,488168.8662194427,6320.311250454585,6689307.930280799,8163797.201928362,21926.139999999996,1334.6166666999998,38.0,3.0,0.8363398131299339,1.2204247863927633
