,CDC_Name,CDC_LAT,CDC_LGT,RDC_Name,RDC_LAT,RDC_LGT,SKU1,SKU2,SKU3,SKU4,SKU5
0,575,29.997117,120.582112,572,30.867198,120.102398,20396.765029543905,0.0,0.0,0.0,0.0
0,575,29.997117,120.582112,760,22.521113,113.382391,1688.9388338339631,0.0,0.0,0.0,0.0
0,746,26.434516,111.608019,760,22.521113,113.382391,0.0,0.0,0.0,5039517.48739502,0.0
0,519,31.772752,119.946973,531,36.675807,117.000923,0.0,0.0,240.16797048092621,0.0,0.0
0,519,31.772752,119.946973,572,30.867198,120.102398,0.0,0.0,878.3670777118539,0.0,0.0
0,756,22.224979,113.553986,760,22.521113,113.382391,0.0,0.0,0.0,0.0,9253305.26212745
0,752,23.079404,114.412599,760,22.521113,113.382391,0.0,0.0,0.0,5039517.48739502,0.0
0,312,38.867657,115.482331,311,38.045474,114.502461,0.0,0.0,0.0,5039517.48739502,0.0
0,716,30.326857,112.23813,760,22.521113,113.382391,7361.90128779113,0.0,0.0,0.0,0.0
0,754,23.37102,116.708463,572,30.867198,120.102398,0.0,0.0,0.0,5039517.48739502,0.0
0,755,22.547,114.085947,572,30.867198,120.102398,0.0,0.0,0.0,0.0,14846293.02529762
0,755,22.547,114.085947,760,22.521113,113.382391,0.0,0.0,1118.53504819278,0.0,3660317.49895728
0,769,23.046237,113.746262,531,36.675807,117.000923,0.0,44311.86078933385,0.0,0.0,0.0
0,769,23.046237,113.746262,24,41.796767,123.429096,0.0,74484.07250607887,0.0,0.0,0.0
0,769,23.046237,113.746262,760,22.521113,113.382391,0.0,588188.9996693952,0.0,0.0,0.0
0,769,23.046237,113.746262,28,30.659462,104.065735,0.0,115475.08589747101,0.0,0.0,0.0
0,592,24.490474,118.11022,572,30.867198,120.102398,0.0,406189.6796145439,0.0,0.0,0.0
0,592,24.490474,118.11022,24,41.796767,123.429096,0.0,5040.3298165921005,0.0,0.0,0.0
0,512,31.299379,120.619585,572,30.867198,120.102398,0.0,0.0,1118.5350481924986,0.0,0.0
0,559,29.709239,118.317325,572,30.867198,120.102398,0.0,0.0,0.0,5039517.48739502,0.0
0,591,26.075302,119.306239,531,36.675807,117.000923,0.0,0.0,289.11030369631646,0.0,0.0
0,591,26.075302,119.306239,572,30.867198,120.102398,0.0,411230.0094311357,0.0,0.0,0.0
0,591,26.075302,119.306239,24,41.796767,123.429096,0.0,0.0,302.82606036109684,0.0,0.0
0,591,26.075302,119.306239,311,38.045474,114.502461,0.0,0.0,526.5986841353669,0.0,0.0
0,631,37.509691,122.116394,760,22.521113,113.382391,7361.90128779113,0.0,0.0,0.0,0.0
0,763,23.685022,113.051227,572,30.867198,120.102398,0.0,0.0,0.0,1818149.5892597344,0.0
0,763,23.685022,113.051227,760,22.521113,113.382391,0.0,0.0,0.0,2396721.407335039,0.0
0,763,23.685022,113.051227,311,38.045474,114.502461,0.0,0.0,0.0,824646.4908002466,0.0
0,20,23.125178,113.280637,760,22.521113,113.382391,0.0,0.0,0.0,5039517.48739502,5615592.3674838375
0,20,23.125178,113.280637,28,30.659462,104.065735,0.0,0.0,0.0,0.0,3637712.8946436117
0,537,35.415393,116.587245,531,36.675807,117.000923,903.5040672714549,0.0,0.0,5450613.277427292,0.0
