,CDC_Name,CDC_LAT,CDC_LGT,RDC_Name,RDC_LAT,RDC_LGT,SKU1,SKU2,SKU3,SKU4,SKU5
0,312,38.867657,115.482331,311,38.045474,114.502461,0.0,0.0,0.0,5039517.48739502,0.0
0,510,31.574729,120.301663,571,30.287459,120.153576,14723.8025755823,0.0,0.0,0.0,0.0
0,592,24.490474,118.11022,571,30.287459,120.153576,0.0,406918.4367312198,0.0,0.0,0.0
0,592,24.490474,118.11022,311,38.045474,114.502461,0.0,4311.5726999162,0.0,0.0,0.0
0,537,35.415393,116.587245,311,38.045474,114.502461,903.5040672715442,0.0,0.0,10079034.97479,0.0
0,537,35.415393,116.587245,760,22.521113,113.382391,6458.397220519586,0.0,0.0,0.0,0.0
0,575,29.997117,120.582112,571,30.287459,120.153576,20428.076195554368,0.0,0.0,0.0,0.0
0,575,29.997117,120.582112,760,22.521113,113.382391,1657.6276678190334,0.0,0.0,0.0,0.0
0,756,22.224979,113.553986,760,22.521113,113.382391,0.0,0.0,0.0,0.0,9253305.26212745
0,519,31.772752,119.946973,571,30.287459,120.153576,0.0,0.0,878.4097249732154,0.0,0.0
0,519,31.772752,119.946973,311,38.045474,114.502461,0.0,0.0,240.12532321956473,0.0,0.0
0,21,31.231706,121.472644,571,30.287459,120.153576,0.0,0.0,1118.53504819278,10079034.97479,9253305.26212745
0,22,39.125596,117.190182,311,38.045474,114.502461,7361.90128779113,0.0,0.0,0.0,0.0
0,559,29.709239,118.317325,571,30.287459,120.153576,0.0,0.0,0.0,5039517.48739502,0.0
0,27,30.584355,114.298572,311,38.045474,114.502461,0.0,411230.009431136,0.0,0.0,0.0
0,595,24.908853,118.589421,311,38.045474,114.502461,0.0,0.0,678.8527266287731,0.0,0.0
0,595,24.908853,118.589421,28,30.659462,104.065735,0.0,0.0,439.68232156400705,0.0,0.0
0,571,30.287459,120.153576,571,30.287459,120.153576,0.0,0.0,0.0,10079034.97479,0.0
0,311,38.045474,114.502461,311,38.045474,114.502461,0.0,0.0,0.0,0.0,9253305.26212745
0,851,26.578343,106.713478,28,30.659462,104.065735,0.0,0.0,0.0,4530029.193016791,0.0
0,851,26.578343,106.713478,760,22.521113,113.382391,0.0,0.0,0.0,5549005.781773209,0.0
0,763,23.685022,113.051227,571,30.287459,120.153576,0.0,0.0,0.0,1846727.925659895,0.0
0,763,23.685022,113.051227,311,38.045474,114.502461,0.0,0.0,0.0,824646.4908002707,0.0
0,763,23.685022,113.051227,760,22.521113,113.382391,0.0,0.0,0.0,2368143.070934874,0.0
0,591,26.075302,119.306239,571,30.287459,120.153576,0.0,411230.0094311359,0.0,0.0,0.0
0,591,26.075302,119.306239,311,38.045474,114.502461,0.0,0.0,1118.53504819278,0.0,0.0
0,746,26.434516,111.608019,760,22.521113,113.382391,0.0,0.0,0.0,5039517.48739502,0.0
0,20,23.125178,113.280637,28,30.659462,104.065735,0.0,0.0,0.0,0.0,1988166.109609535
0,20,23.125178,113.280637,760,22.521113,113.382391,0.0,0.0,0.0,5039517.48739502,7265139.152517915
0,752,23.079404,114.412599,760,22.521113,113.382391,0.0,0.0,0.0,5039517.48739502,0.0
0,769,23.046237,113.746262,311,38.045474,114.502461,0.0,119524.69041208936,0.0,0.0,0.0
0,769,23.046237,113.746262,28,30.659462,104.065735,0.0,115517.25639080936,0.0,0.0,0.0
0,769,23.046237,113.746262,760,22.521113,113.382391,0.0,587418.0720593804,0.0,0.0,0.0
0,512,31.299379,120.619585,571,30.287459,120.153576,0.0,0.0,1118.53504819278,0.0,0.0
0,28,30.659462,104.065735,28,30.659462,104.065735,4963.217386369316,0.0,0.0,0.0,0.0
0,28,30.659462,104.065735,760,22.521113,113.382391,2398.683901421814,0.0,0.0,0.0,0.0
0,716,30.326857,112.23813,760,22.521113,113.382391,7361.90128779113,0.0,0.0,0.0,0.0
0,754,23.37102,116.708463,571,30.287459,120.153576,0.0,0.0,0.0,5039517.48739502,0.0
0,316,39.523927,116.704441,311,38.045474,114.502461,14723.8025755823,0.0,0.0,0.0,0.0
0,631,37.509691,122.116394,760,22.521113,113.382391,7361.901287791169,0.0,0.0,0.0,0.0
0,431,43.886841,125.3245,311,38.045474,114.502461,0.0,0.0,0.0,5039517.487395316,7602430.016100768
0,431,43.886841,125.3245,28,30.659462,104.065735,0.0,0.0,0.0,0.0,1650875.2460268394
0,755,22.547,114.085947,571,30.287459,120.153576,0.0,0.0,0.0,0.0,16520125.683652254
0,755,22.547,114.085947,760,22.521113,113.382391,0.0,0.0,1118.3318172113788,0.0,1986484.8406026457
0,760,22.521113,113.382391,760,22.521113,113.382391,0.0,0.0,1118.53504819278,0.0,0.0
