RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME,TYPE,Vehicle
760,ZhongShan,22.521113,113.382391,796,102686.50603458135,114.986373,27.111699,JiAn,Normal,
760,ZhongShan,22.521113,113.382391,797,472124.6233664034,114.940278,25.85097,GanZhou,Normal,
760,ZhongShan,22.521113,113.382391,799,48110.543468609176,113.852186,27.622946,PingXiang,Normal,
760,ZhongShan,22.521113,113.382391,812,37531.38216051693,101.716007,26.580446,PanZhiHua,Normal,
760,ZhongShan,22.521113,113.382391,813,54031.02880266183,104.773447,29.352765,ZiGong,Normal,
760,ZhongShan,22.521113,113.382391,825,53533.480583987155,105.571331,30.513311,SuiNing,Normal,
760,ZhongShan,22.521113,113.382391,830,93341.3996960727,105.443348,28.889138,LuZhou,Normal,
760,ZhongShan,22.521113,113.382391,831,86712.83893789255,104.630825,28.760189,YiBin,Normal,
760,ZhongShan,22.521113,113.382391,832,52877.52925895891,104.641917,30.122211,NeiJiang,Normal,
760,ZhongShan,22.521113,113.382391,833,76631.9027848269,103.761263,29.582024,LeShan,Normal,
760,ZhongShan,22.521113,113.382391,834,46074.995858330614,102.258746,27.886762,XiChang,Normal,
760,ZhongShan,22.521113,113.382391,835,38927.90185456571,103.001033,29.987722,YaAn,Normal,
760,ZhongShan,22.521113,113.382391,836,9834.531320960084,101.963815,30.050663,GanZiZhou,Normal,
760,ZhongShan,22.521113,113.382391,837,13456.438655825012,102.221374,31.899792,ABaZhou,Normal,
760,ZhongShan,22.521113,113.382391,838,106574.1515037632,104.398651,31.127991,DeYang,Normal,
760,ZhongShan,22.521113,113.382391,851,776920.0346955833,106.713478,26.578343,GuiYang,Normal,
760,ZhongShan,22.521113,113.382391,854,56162.02443856369,107.517156,26.258219,QianNanZhou,Normal,
760,ZhongShan,22.521113,113.382391,855,45079.899420981266,107.977488,26.583352,QianDongNanZhou,Normal,
760,ZhongShan,22.521113,113.382391,856,42372.83094957988,109.191555,27.718346,TongRen,Normal,
760,ZhongShan,22.521113,113.382391,857,51326.6680766682,105.28501,27.301693,BiJie,Normal,
760,ZhongShan,22.521113,113.382391,858,40725.84480531392,104.846743,26.584643,LiuPanShui,Normal,
760,ZhongShan,22.521113,113.382391,859,34159.5621915121,104.897971,25.08812,QianXiNanZhou,Normal,
760,ZhongShan,22.521113,113.382391,870,30613.09264370718,103.717216,27.336999,ZhaoTong,Normal,
760,ZhongShan,22.521113,113.382391,871,1159987.128679552,102.712251,25.040609,KunMing,Normal,
760,ZhongShan,22.521113,113.382391,872,58481.88531665636,100.225668,25.589449,DaLiZhou,Normal,
760,ZhongShan,22.521113,113.382391,873,56499.81567818092,103.384182,23.366775,HongHeZhou,Normal,
760,ZhongShan,22.521113,113.382391,874,52653.36855537805,103.797851,25.501557,QuJing,Normal,
760,ZhongShan,22.521113,113.382391,875,31723.444264337548,99.167133,25.111802,BaoShan,Normal,
760,ZhongShan,22.521113,113.382391,876,32310.172078016578,104.24401,23.36951,WenShanZhou,Normal,
760,ZhongShan,22.521113,113.382391,877,41959.22283854555,102.543907,24.350461,YuXi,Normal,
760,ZhongShan,22.521113,113.382391,878,25214.525236998983,101.546046,25.041988,ChuXiongZhou,Normal,
760,ZhongShan,22.521113,113.382391,879,26261.74577344758,100.972344,22.777321,PuEr,Normal,
760,ZhongShan,22.521113,113.382391,883,21594.269626832785,100.08697,23.886567,LinCang,Normal,
760,ZhongShan,22.521113,113.382391,887,7496.393161365086,99.706463,27.826853,DiQingZhou,Normal,
760,ZhongShan,22.521113,113.382391,898,650356.9164928703,110.33119,20.031971,HaiKou,Normal,
760,ZhongShan,22.521113,113.382391,7311,2152962.908932117,112.98626,28.25591,ChangSha,Normal,
760,ZhongShan,22.521113,113.382391,7312,93332.5995234975,112.90737,27.85632,XiangTan,Normal,
760,ZhongShan,22.521113,113.382391,7313,186160.88146480094,113.17329,27.85595,ZhuZhou,Normal,
760,ZhongShan,22.521113,113.382391,8981,110111.82087899292,109.7525,18.40005,SanYa,Normal,
572,HuZhou,30.867198,120.102398,10,11550369.149205338,116.405285,39.904989,BeiJing,Normal,
572,HuZhou,30.867198,120.102398,21,15164637.905591248,121.472644,31.231706,ShangHai,Normal,
572,HuZhou,30.867198,120.102398,22,2337944.509904354,117.190182,39.125596,TianJin,Normal,
