RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Trunk_Cost,Transit_Cost,Dist_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
760,中山市,1457604.7577067637,24664709.68375567,8151076.272104055,11590966.763145186,4922666.64850643,0.0,5586241.638978621,0.0,6393966.927800878,2600636.205151903,18620.80546326207,35522038.48778268,38102523.00824194,25703.755,88955.40500000001,47.0,63.0,0.6943495005850737,1.0726446068501045
28,成都市/资阳市/眉山市,1608185.9110178517,5579411.508089458,2473090.6150397593,2053845.8707692283,1052475.0222804707,0.0,1143621.9748318733,0.0,1487477.782175154,605006.0343390362,4331.901419817702,8263765.456528631,9818697.176114338,43102.3299987,0.0,56.0,0.0,0.6751657628038741,1.1881626151861875
572,湖州市,2608954.5724851587,30366315.111522727,9608779.609465022,14776500.138008326,5981035.36404938,0.0,6271465.285921305,0.0,8157123.1401548665,3317769.70505309,23755.550325459488,45317350.77863815,47403858.11008406,14012.669999999998,0.0,42.0,0.0,0.6700814277483517,1.046042129462463
22,天津市,2758718.0787116894,22148116.622123342,7134428.378428525,11027843.877676066,3985844.36601875,0.0,3499163.3714940064,0.0,4767992.91609907,1939299.2086963796,13885.568934500026,26488849.53388374,33173990.98842811,87902.43000000002,0.0,71.0,0.0,0.8361298060073216,1.2523756815483034
24,沈阳市/铁岭市/抚顺市,586116.113849843,4079908.7991794455,1500908.3830892374,1908790.5426176074,670209.8734726008,0.0,566140.8747262878,0.0,900000.3598667772,366059.6851607884,2621.022568177258,5000001.999259874,6132166.147622354,19323.386666799997,0.0,36.0,0.0,0.8159814335641015,1.2264327391329182
711,鄂州市,1590223.0029930316,10751948.752944598,5217728.741185489,3571148.5311147687,1963071.48064434,0.0,1478677.006822457,0.0,2820802.872946448,1147313.1096572806,8214.872260124763,15671127.071924713,16641651.635706536,41598.6583333,0.0,71.0,0.0,0.6860992641816447,1.0619307443126123
