RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Reverse_Cost,Storage_Cost,Reverse_Storage_Cost,Inbound_Handling_Cost,Reverse_Inbound_Handling_Cost,Outbound_Handling_Cost,Reverse_Outbound_Handling_Cost,Total_Cost,Area,Reverse_Area,Weight,Reverse_Weight,Shipping_Distance,Reverse_Shipping_Distance,Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
27,武汉市,1476236.5906321683,10953079.784059748,0.0,2589354.0170400324,0.0,0.0,0.0,2963753.632460022,0.0,17982424.024191972,8631.180056800107,0.0,16465297.958111234,0.0,31061.93999999999,4031.56,71,9,0.6652220817336607,1.0921408206483967
28,成都市/资阳市/眉山市,1766356.277350679,11898152.187382137,0.0,1753540.2366611538,0.0,0.0,0.0,2280781.761444456,0.0,17698830.462838426,6642.197866140734,0.0,12671009.785802534,0.0,123558.69499800002,8797.7266671,100,8,0.9390058399855109,1.3967971583977
24,沈阳市/铁岭市/抚顺市,586116.1138498422,4055308.409601219,0.0,561267.7002885677,0.0,0.0,0.0,892253.4209979624,0.0,6094945.644737591,2598.4615754100355,0.0,4956963.44998868,0.0,19005.066666799998,1334.6166667,35,3,0.8181033510768533,1.2295724401097834
572,湖州市,2659024.934486057,26553302.53640961,0.0,5564698.879931266,0.0,0.0,0.0,7237851.432165423,0.0,42014877.782992356,21078.404848224494,0.0,40210285.734252356,0.0,6516.6,3245.62,25,15,0.6603609512227537,1.0448788665832034
22,天津市,2806066.7735609114,19198391.316175684,0.0,4265393.280789666,0.0,0.0,0.0,4694360.189177571,0.0,30964211.559703834,13671.132310223285,0.0,26079778.828764282,0.0,25173.200000000008,5005.61,50,12,0.7361408791933894,1.1872881193897376
769,东莞市,1212871.1074450144,24649507.163600657,0.0,6771003.95323535,0.0,0.0,0.0,7175959.514219742,0.0,39809341.73850077,18808.34431454264,0.0,35879797.57109871,0.0,18694.52999999999,5587.7300000000005,42,16,0.6870024033651716,1.109519686102335
