CDC_Name,CDC_LAT,CDC_LGT,RDC_Name,RDC_LAT,RDC_LGT,SKU1,SKU10,SKU2,SKU3,SKU4,SKU5,SKU6,SKU7,SKU8,SKU9
20,23.125178,113.280637,7311,28.25591,112.98626,0.0,0.0,14257.008086869593,114618.19090599287,0.0,0.0,0.0,250.06885263838785,2392653.3409441607,0.0
20,23.125178,113.280637,760,22.521113,113.382391,0.0,0.0,104272.76376081789,0.0,0.0,0.0,0.0,0.0,17499364.176665917,0.0
20,23.125178,113.280637,851,26.578343,106.713478,0.0,0.0,7833.959538806224,62980.55415958384,0.0,0.0,0.0,137.4081617649534,1314718.3019843316,0.0
20,23.125178,113.280637,771,22.82402,108.320004,0.0,0.0,6954.975077574194,55914.02181513773,0.0,0.0,0.0,121.9907169288449,1167204.525251489,0.0
20,23.125178,113.280637,28,30.659462,104.065735,0.0,0.0,0.0,179654.59414751595,0.0,0.0,0.0,391.96237416215894,0.0,0.0
20,23.125178,113.280637,595,24.908853,118.589421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677534.7462717914,0.0
20,23.125178,113.280637,29,34.263161,108.948024,0.0,0.0,0.0,99882.37764016166,0.0,0.0,0.0,0.0,0.0,0.0
20,23.125178,113.280637,371,34.757975,113.665412,0.0,0.0,0.0,210916.52534610312,0.0,0.0,0.0,0.0,0.0,0.0
20,23.125178,113.280637,711,30.396536,114.890593,0.0,0.0,0.0,127347.41693642363,0.0,0.0,0.0,0.0,0.0,0.0
21,31.231706,121.472644,572,30.867198,120.102398,0.0,0.0,170929.39488361453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,31.231706,121.472644,711,30.396536,114.890593,0.0,0.0,15840.35778922433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,39.125596,117.190182,24,41.796767,123.429096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31530.93954060313
24,41.796767,123.429096,24,41.796767,123.429096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.65391632253437,0.0,0.0
27,30.584355,114.298572,7311,28.25591,112.98626,0.0,0.0,0.0,0.0,0.0,0.0,886164.2149382975,0.0,0.0,0.0
27,30.584355,114.298572,28,30.659462,104.065735,0.0,0.0,0.0,0.0,0.0,0.0,1388989.5759510528,0.0,0.0,0.0
27,30.584355,114.298572,311,38.045474,114.502461,0.0,0.0,0.0,0.0,0.0,0.0,3872464.660715424,0.0,0.0,0.0
27,30.584355,114.298572,29,34.263161,108.948024,0.0,0.0,0.0,0.0,0.0,0.0,772235.0882353396,0.0,0.0,0.0
27,30.584355,114.298572,371,34.757975,113.665412,0.0,0.0,0.0,0.0,0.0,0.0,1630689.471046872,0.0,0.0,0.0
27,30.584355,114.298572,24,41.796767,123.429096,0.0,0.0,0.0,0.0,0.0,0.0,1037072.0914275344,0.0,0.0,0.0
27,30.584355,114.298572,711,30.396536,114.890593,0.0,0.0,0.0,0.0,0.0,0.0,984579.523214107,0.0,0.0,0.0
28,30.659462,104.065735,851,26.578343,106.713478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14804.54625531539
28,30.659462,104.065735,771,22.82402,108.320004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13143.449328588606
28,30.659462,104.065735,28,30.659462,104.065735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42230.57076153216
28,30.659462,104.065735,29,34.263161,108.948024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23478.886453075695
311,38.045474,114.502461,28,30.659462,104.065735,0.0,0.0,22346.68843888103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
