RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
7311,长沙市,545680.5562370548,3777721.3466645316,0.0,1000896.1563372005,0.0,989627.5846121759,402514.01910904655,3336.320521124002,5497931.0256232,6313925.643850963,7325.73,0.0,21.0,0.0,0.6871169043515456,1.1484184895053804
760,中山市,1471025.7286068609,22284636.337544665,0.0,6526316.122669335,0.0,6452839.707695758,2624581.6969915405,21754.38707556445,35849109.48719866,36734817.89651662,16587.13,0.0,37.0,0.0,0.621623149258485,1.0247065665503976
28,成都市/资阳市/眉山市,1493744.5384130485,6315654.5351447435,0.0,1229675.347346184,0.0,1381626.2149247408,561952.7277968077,4657.861164190091,7675701.194026336,10420700.635828719,42443.98,0.0,48.0,0.0,0.8228114116870446,1.3576219777730139
572,湖州市,3377864.896210197,33740853.99566155,0.0,9399671.538897242,0.0,10561188.071184693,4295581.8160272855,35604.81643521683,58673267.062137194,57079578.50195368,21076.910000000003,0.0,50.0,0.0,0.5750634945882376,0.9728379100060043
311,石家庄市,1973103.98647274,15034700.311050909,0.0,3152750.310283127,0.0,3711018.0077553294,1509392.8226273346,12510.913929694949,20616766.70975184,23871572.615562104,15406.589999999998,0.0,35.0,0.0,0.7292462742928267,1.1578717920046464
29,西安市/咸阳市,571380.5650694619,5337503.637310325,0.0,568879.06542474,0.0,703092.9381237561,285970.9740632259,2370.32943926975,3906071.878465312,7180856.205928284,66580.99999999999,0.0,48.0,0.0,1.3664632406630008,1.8383830173523659
371,郑州市,626946.498040072,6533458.180102614,0.0,1051365.2880548143,0.0,1299410.6381254802,528512.9543250438,4380.688700228393,7218947.989586,9511180.604322981,7207.009999999999,0.0,27.0,0.0,0.9050429771107551,1.3175300082565684
24,沈阳市/铁岭市/抚顺市,614912.2295457056,5252094.44013092,0.0,687577.8503509604,0.0,944217.7322894733,384044.3417781321,3183.2307886618532,5245654.068274851,7498802.25231706,21153.459999999995,0.0,37.0,0.0,1.0012277538267382,1.4295266433349094
711,鄂州市,505358.17832901934,3623567.978286967,0.0,543979.4379347904,0.0,896425.0917100636,364605.50625800935,3022.1079885266136,4980139.398389243,5569330.686260841,5924.45,65744.24,20.0,63.0,0.7276037252007364,1.1183081919478326
