RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
572,湖州市,8616247.367960764,181994536.57331926,0.0,16228342.652231677,0.0,26939445.986421444,10957156.858976426,61470.994894816955,149663588.81345272,233778572.5799331,509599.79999999993,68165.25000000001,323.0,63.0,1.2160241379763066,1.5620270396651053
