RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
760,中山市,1653426.0505065843,28060755.116481606,0.0,5747594.468988533,0.0,7252961.702139529,2950017.5728390384,19158.64822996178,40294231.67855294,42714737.33811625,28917.539999999997,0.0,53.0,0.0,0.6963963313740825,1.0600707733770154
28,成都市/资阳市/眉山市,2016703.530310342,11957601.97963214,0.0,1300797.516698291,0.0,1865332.6546507285,758692.0125039282,4927.26332082686,10362959.192504045,17140435.681291502,123581.45000000003,0.0,93.0,0.0,1.1538790954886289,1.6540097633202961
572,湖州市,4114212.5841311114,50360942.624211185,0.0,8970375.76054954,0.0,12863443.092289854,5231984.495144379,33978.696062687646,71463572.73494366,76308974.0611817,46849.8,0.0,83.0,0.0,0.7047078769906799,1.0678023941541446
22,天津市,2868485.8412366626,25740958.26607677,0.0,3300129.718612306,0.0,4957708.537341358,2016462.7784890768,13095.752851636134,27542825.207451988,36867282.363267094,75372.43999999999,85806.53999999998,94.0,63.0,0.9345794439094902,1.3385439614703099
