RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
760,中山市,1875065.2211835226,37378870.637342,0.0,5912063.94505692,0.0,8225209.850837365,3345462.804953358,19706.8798168564,45695610.2824298,53391209.65441981,108990.79999999999,0.0,96.0,0.0,0.8179969674617601,1.168410035984332
572,湖州市,5985516.106303645,104312345.46910936,0.0,11837143.51319314,0.0,18714236.13558409,7611694.054023065,44837.664822701285,103967978.53102295,140849241.22419024,332013.70000000007,68165.25000000001,227.0,63.0,1.0033122403931674,1.3547367488939135
