RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
7311,长沙市,725190.6464997296,6127906.534811351,0.0,1149039.1837940074,0.0,1315180.941809295,534927.2544284809,3830.1306126466916,7306560.787829416,9317317.306914384,14577.91,0.0,38.0,0.0,0.8386854927722827,1.2751987668992364
760,中山市,1471025.7286068609,22284636.337544665,0.0,5637677.246663932,0.0,6452839.707695758,2624581.6969915405,18792.25748887977,35849109.48719866,35846179.02051122,16587.13,0.0,37.0,0.0,0.621623149258485,0.9999182555235162
28,成都市/资阳市/眉山市,1749413.4533284572,9996468.29733587,0.0,1244052.4783771273,0.0,1618104.9876362856,658136.4060997934,4712.319993852755,8989472.153534917,14608039.21667774,106907.10000000003,0.0,77.0,0.0,1.1120194964289392,1.6250163488112528
572,湖州市,3971854.865250325,47147789.458161,0.0,9547636.501929449,0.0,12418349.315990025,5050950.247954237,36165.28978003579,68990829.53327793,73085630.1413308,28614.770000000004,0.0,60.0,0.0,0.6833921229403268,1.059352824654438
311,石家庄市,2228173.516605935,19007336.23066911,0.0,3075535.2845252273,0.0,4190753.301000632,1704516.9117242387,12204.50509732233,23281962.78333685,28501798.332800906,44582.04999999999,0.0,74.0,0.0,0.8163975008272439,1.2242008372764837
24,沈阳市/铁岭市/抚顺市,614912.2295457056,5252094.44013092,0.0,593955.5990506081,0.0,944217.7322894733,384044.3417781321,2749.7944400491115,5245654.068274851,7405180.001016708,21153.459999999995,123126.84333339997,37.0,63.0,1.0012277538267382,1.411679059395555
