CDC_Name,CDC_LAT,CDC_LGT,RDC_Name,RDC_LAT,RDC_LGT,SKU1,SKU10,SKU2,SKU3,SKU4,SKU5,SKU6,SKU7,SKU8,SKU9
20,23.125178,113.280637,760,22.521113,113.382391,0.0,0.0,145344.2882552167,0.0,0.0,0.0,0.0,0.0,24392109.11308057,0.0
21,31.231706,121.472644,572,30.867198,120.102398,0.0,0.0,330691.5423063178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,31.574729,120.301663,572,30.867198,120.102398,0.0,388305.64191438013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,31.299379,120.619585,572,30.867198,120.102398,0.0,0.0,0.0,0.0,0.0,23552.52759623828,0.0,0.0,0.0,0.0
556,30.50883,117.043551,760,22.521113,113.382391,0.0,170666.61806927124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,30.287459,120.153576,572,30.867198,120.102398,23038464.064690378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55497634.475629956,0.0
575,29.997117,120.582112,760,22.521113,113.382391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274670.32830094825
575,29.997117,120.582112,572,30.867198,120.102398,0.0,0.0,0.0,0.0,845427.2944827464,0.0,0.0,0.0,0.0,624937.9014614498
579,29.089524,119.649506,572,30.867198,120.102398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.351241851418,0.0,0.0
591,26.075302,119.306239,572,30.867198,120.102398,0.0,0.0,0.0,0.0,0.0,0.0,20554593.8663318,0.0,0.0,0.0
716,30.326857,112.23813,760,22.521113,113.382391,0.0,0.0,0.0,0.0,371578.9872675573,0.0,0.0,0.0,0.0,0.0
755,22.547,114.085947,572,30.867198,120.102398,0.0,0.0,0.0,2658570.8653676696,0.0,0.0,0.0,0.0,0.0,0.0
756,22.224979,113.553986,760,22.521113,113.382391,0.0,0.0,0.0,1168484.9497753156,0.0,0.0,0.0,2549.3483050626255,0.0,0.0
760,22.521113,113.382391,760,22.521113,113.382391,0.0,0.0,0.0,0.0,0.0,10351.717301906938,0.0,0.0,0.0,0.0
763,23.685022,113.051227,760,22.521113,113.382391,10125778.054747177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,23.046237,113.746262,760,22.521113,113.382391,0.0,0.0,0.0,0.0,0.0,0.0,9034076.877326788,0.0,0.0,0.0
