RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Trunk_Cost,Transit_Cost,Dist_Cost,Reverse_Cost,Storage_Cost,Inbound_Handling_Cost,Outbound_Handling_Cost,Inventory,Area,Weight,Total_Cost,Shipping_Distance,Reverse_Shipping_Distance,Normal_Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
22,天津市,2766501.320078108,20526258.82847247,1005208.8819674145,16559128.547368161,2961921.399136892,1377416.3768442017,3686444.0135213085,0.0,4644843.425651185,1883161.0521842514,14628.746085402017,25804685.69806215,30234962.644489165,8652.519999999999,6770.009999999999,22.0,11.0,0.8488254986559114,1.1716849799398918
760,中山市,2306016.810667428,39780354.78273769,2861923.880845419,30417602.623096,6500828.278796263,1568692.940616889,9031737.576539764,0.0,9559034.579288663,3875523.880264106,30105.791921799217,53105747.662714794,59939819.879183,47064.95,7081.054999999999,59.0,17.0,0.778617184451872,1.12868799550423
572,湖州市,4013435.265476893,50787984.544775836,3645099.617392229,39310273.909519546,7832611.017864063,1667549.2609053687,10610782.826499166,0.0,12761668.994811809,5173969.4559300905,40192.35919128472,70898161.08228785,75827985.62699218,16931.480000000003,5407.73,43.0,19.0,0.7398715707844491,1.069533884510524
371,郑州市,1783710.439800181,18197104.023448873,1803425.0348743405,13676282.65595814,2717396.332616393,737684.9358858143,2721737.285478376,0.0,3600799.4872447844,1459873.8277499094,11340.572022826565,20004441.59580436,25257325.732057847,112314.06999999998,5125.599999999999,87.0,8.0,0.9465292429510246,1.2625858917929107
24,沈阳市/铁岭市/抚顺市,868837.0705655636,5297486.405773642,408235.826544228,4156537.750839951,732712.8283894619,252087.5932283983,809424.5339551539,0.0,1189834.5885261348,482395.1962040502,3747.3358053479346,6610192.158478532,7548833.121483328,21340.179999999997,1334.6166666999998,37.0,3.0,0.8395480594136593,1.1419990433713567
711,鄂州市,2026151.9241974473,14014790.432647187,2218960.514866214,9362053.708036909,2433776.209744065,586543.5657458226,2180638.062635013,0.0,3846582.577824628,1559521.7816312737,12114.65590352785,21369903.210136812,20628554.63885265,62278.189999999995,2690.8599999999997,76.0,5.0,0.6832662672738203,0.9653087539052351
