RDC,City_name,CDC_Shipping_Cost,Shipping_Cost,Reverse_Cost,Storage_Cost,Reverse_Storage_Cost,Inbound_Handling_Cost,Reverse_Inbound_Handling_Cost,Outbound_Handling_Cost,Reverse_Outbound_Handling_Cost,Total_Cost,Area,Reverse_Area,Weight,Reverse_Weight,Shipping_Distance,Reverse_Shipping_Distance,Customer,Reverse_Customer,Ship_Avg_Price,Avg_Cost
769,东莞市,1557631.727871567,39266338.874522306,1087356.045732046,9488387.245128997,1115435.785260317,0.0,0.0,9298467.293728134,1093109.176464265,62906726.148707636,26356.631236469435,3098.4327368342138,46492336.46864067,5465545.882321325,19734.339999999997,3781.17,42,14,0.7766616554476878,1.210725366437936
27,武汉市,1088284.023952,13875637.41898504,799404.2034655919,3426461.203084437,463457.7462803407,0.0,0.0,3626507.1750926324,490515.6494183992,23770267.420278445,11421.537343614791,1544.8591542678023,20147262.08384796,2725086.941213329,31590.179999999997,2862.4600000000005,71,6,0.6416062297043105,1.03925781275169
572,湖州市,4918502.407672762,43210726.762282774,1869923.5453986493,7521307.748783449,1744356.9354830142,0.0,0.0,9045933.883254865,2097951.3183367164,70408702.60121223,28489.802078725184,6607.412634405357,50255188.240304805,11655285.101870647,7500.76,6927.41,25,21,0.7281587084389323,1.1372664235995673
24,沈阳市/铁岭市/抚顺市,874584.7107382051,5240050.531109853,252087.593228398,666920.7640513782,137100.65180102797,0.0,0.0,980357.4756959043,201534.65922911974,8352636.385853886,3087.596129867492,634.7252398195739,5446430.420532802,1119636.995717332,21002.819999999996,1334.6166667,36,3,0.8364425425706028,1.272091170611839
28,成都市/资阳市/眉山市,2022131.1887677792,16327604.70902043,531322.8717432701,2275105.107802273,213490.83770440915,0.0,0.0,2736286.1712397872,256767.04996775958,24362707.936245706,8617.822378038913,808.6774155470042,15201589.84022104,1426483.6109319977,132194.33,3776.1366671000005,100,5,1.0138833960704363,1.4651551791501334
22,天津市,3818199.6981485197,29286249.7396522,1622721.5413389206,5617421.111352546,1078711.8384181848,0.0,0.0,5716712.677291426,1097778.7706474387,48237795.376849234,18004.554844078673,3457.409738519823,31759514.873841256,6098770.948041326,26355.590000000004,9104.93,50,14,0.8164387428002705,1.2741674465611212
