CDC_Name,CDC_LAT,CDC_LGT,RDC_Name,RDC_LAT,RDC_LGT,SKU1,SKU10,SKU2,SKU3,SKU4,SKU5,SKU6,SKU7,SKU8,SKU9
537,35.415393,116.587245,531,36.675807,117.000923,0.0,0.0,0.0,0.0,78400.75219488778,0.0,0.0,0.0,5146576.549303874,0.0
556,30.50883,117.043551,760,22.521113,113.382391,0.0,134742.4990504147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,30.50883,117.043551,28,30.659462,104.065735,0.0,38169.5731320818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,30.50883,117.043551,711,30.396536,114.890593,0.0,51111.1723497456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,29.709239,118.317325,711,30.396536,114.890593,3032464.07051549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,30.287459,120.153576,572,30.867198,120.102398,12687544.78542903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30563179.946275085,0.0
571,30.287459,120.153576,711,30.396536,114.890593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7304939.342891525,0.0
575,29.997117,120.582112,760,22.521113,113.382391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216854.16204383824
575,29.997117,120.582112,572,30.867198,120.102398,0.0,0.0,0.0,0.0,465586.44844790734,0.0,0.0,0.0,0.0,344160.4262610699
579,29.089524,119.649506,572,30.867198,120.102398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3194.319549496314,0.0,0.0
579,29.089524,119.649506,711,30.396536,114.890593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.4778381013012,0.0,0.0
591,26.075302,119.306239,572,30.867198,120.102398,0.0,0.0,0.0,0.0,0.0,0.0,11319649.152526716,0.0,0.0,0.0
716,30.326857,112.23813,760,22.521113,113.382391,0.0,0.0,0.0,0.0,293364.2320065849,0.0,0.0,0.0,0.0,0.0
716,30.326857,112.23813,28,30.659462,104.065735,0.0,0.0,0.0,0.0,83103.6056687854,0.0,0.0,0.0,0.0,0.0
716,30.326857,112.23813,711,30.396536,114.890593,0.0,0.0,0.0,0.0,111280.3304748649,0.0,0.0,0.0,0.0,0.0
755,22.547,114.085947,572,30.867198,120.102398,0.0,0.0,0.0,1464105.2817095607,0.0,0.0,0.0,0.0,0.0,0.0
756,22.224979,113.553986,760,22.521113,113.382391,0.0,0.0,0.0,922527.1117262056,0.0,0.0,0.0,2012.7284729732733,0.0,0.0
760,22.521113,113.382391,760,22.521113,113.382391,0.0,0.0,0.0,0.0,0.0,8172.753843145946,0.0,0.0,0.0,0.0
760,22.521113,113.382391,28,30.659462,104.065735,0.0,0.0,0.0,0.0,0.0,2315.160604151654,0.0,0.0,0.0,0.0
763,23.685022,113.051227,760,22.521113,113.382391,7994373.21346991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,23.046237,113.746262,760,22.521113,113.382391,0.0,0.0,0.0,0.0,0.0,0.0,7132467.431741709,0.0,0.0,0.0
851,26.578343,106.713478,28,30.659462,104.065735,2264629.312705007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
