,column,importance
round2,pai_num_groupby_weekday_std,57
round2,sf_shou_num_shift_4,56
round2,sf_pai_num_shift_6,51
round2,sf_shou_num_shift_5,50
round2,pai_num_groupby_month_min,49
round2,pai_num_groupby_month_sum,47
round2,shou_num_shift_6,45
round2,shou_num_groupby_weekday_median,43
round2,shou_num_groupby_month_std,42
round2,sf_shou_num_shift_7,40
round2,sf_pai_num_shift_4,38
round2,is_sale,36
round2,sf_pai_num_shift_5,34
round2,shou_num_groupby_weekday_std,33
round2,pai_num_groupby_weekday_max,31
round2,sf_shou_num_shift_6,31
round2,weekofyear,30
round2,shou_num_groupby_month_min,29
round2,shou_num_groupby_weekday_max,19
round2,weekday,18
round2,shou_num_groupby_month_max,17
round2,shou_num_groupby_weekday_min,17
round2,shou_num_groupby_month_sum,15
round2,aoi_num,14
round2,shou_num_groupby_weekday_sum,13
round2,sf_pai_num_groupby_weekday_min,12
round2,sf_pai_num_groupby_weekday_max,12
round2,aoi_area,12
round2,month,12
round2,sf_pai_num_groupby_month_max,11
round2,shou_num_groupby_month_median,9
round2,sf_pai_num_groupby_month_min,9
round2,aoi_type,5
round2,sf_pai_num_groupby_weekday_std,3
round2,is_month_end,2
round2,sf_shou_num_groupby_weekday_std,2
round2,sf_pai_num_groupby_month_median,2
round2,sf_shou_num_groupby_weekday_max,1
round2,is_quarter_end,1
round2,sf_shou_num_groupby_month_sum,0
round2,sf_shou_num_groupby_month_std,0
round2,sf_shou_num_groupby_month_median,0
round2,sf_shou_num_groupby_month_min,0
round2,sf_shou_num_groupby_month_max,0
round2,sf_shou_num_groupby_weekday_sum,0
round2,sf_shou_num_groupby_weekday_median,0
round2,sf_shou_num_groupby_weekday_min,0
round2,sf_pai_num_groupby_month_std,0
round2,sf_pai_num_groupby_month_sum,0
round2,is_quarter_start,0
round2,quarter,0
round2,is_weekend,0
round2,sf_pai_num_groupby_weekday_sum,0
round2,sf_pai_num_groupby_weekday_median,0
round2,daily_delim_4,0
round2,daily_delim_6,0
round2,daily_delim_3,0
round2,is_month_start,0
round2,daily_delim_2,0
round3,sf_shou_num_shift_3,154
round3,pai_num_groupby_weekday_median,132
round3,zone_id,120
round3,pai_num_shift_3,95
round3,festival,94
round3,pai_num_shift_7,93
round3,sf_pai_num_shift_3,93
round3,dayofyear,91
round3,day,90
round3,shou_num_shift_3,81
round3,shou_num_shift_7,79
round3,sf_pai_num_shift_7,78
round3,daily_delim_1,76
round3,pai_num_groupby_month_sum,75
round3,pai_num_groupby_month_max,75
